step,value,metric,seed
28000,250.0,largest_component_size,seed006
29000,248.0,largest_component_size,seed006
30000,248.0,largest_component_size,seed006
1000,,largest_component_size_delta,seed006
2000,-1.0,largest_component_size_delta,seed006
3000,-2.0,largest_component_size_delta,seed006
4000,2.0,largest_component_size_delta,seed006
5000,0.0,largest_component_size_delta,seed006
6000,1.0,largest_component_size_delta,seed006
7000,0.0,largest_component_size_delta,seed006
8000,0.0,largest_component_size_delta,seed006
9000,-4.0,largest_component_size_delta,seed006
10000,-3.0,largest_component_size_delta,seed006
11000,3.0,largest_component_size_delta,seed006
12000,2.0,largest_component_size_delta,seed006
13000,0.0,largest_component_size_delta,seed006
14000,0.0,largest_component_size_delta,seed006
15000,-1.0,largest_component_size_delta,seed006
16000,2.0,largest_component_size_delta,seed006
17000,1.0,largest_component_size_delta,seed006
18000,-1.0,largest_component_size_delta,seed006
19000,0.0,largest_component_size_delta,seed006
20000,-3.0,largest_component_size_delta,seed006
21000,1.0,largest_component_size_delta,seed006
22000,0.0,largest_component_size_delta,seed006
23000,-1.0,largest_component_size_delta,seed006
24000,1.0,largest_component_size_delta,seed006
25000,-2.0,largest_component_size_delta,seed006
26000,1.0,largest_component_size_delta,seed006
27000,-1.0,largest_component_size_delta,seed006
28000,-1.0,largest_component_size_delta,seed006
29000,-2.0,largest_component_size_delta,seed006
30000,0.0,largest_component_size_delta,seed006
1000,,largest_component_size_rel_change,seed006
2000,-0.00390625,largest_component_size_rel_change,seed006
3000,-0.0078431372549019,largest_component_size_rel_change,seed006
4000,0.0079051383399209,largest_component_size_rel_change,seed006
5000,0.0,largest_component_size_rel_change,seed006
6000,0.0039215686274509,largest_component_size_rel_change,seed006
7000,0.0,largest_component_size_rel_change,seed006
8000,0.0,largest_component_size_rel_change,seed006
9000,-0.015625,largest_component_size_rel_change,seed006
10000,-0.0119047619047618,largest_component_size_rel_change,seed006
11000,0.0120481927710842,largest_component_size_rel_change,seed006
12000,0.0079365079365079,largest_component_size_rel_change,seed006
13000,0.0,largest_component_size_rel_change,seed006
14000,0.0,largest_component_size_rel_change,seed006
15000,-0.0039370078740157,largest_component_size_rel_change,seed006
16000,0.0079051383399209,largest_component_size_rel_change,seed006
17000,0.0039215686274509,largest_component_size_rel_change,seed006
18000,-0.00390625,largest_component_size_rel_change,seed006
19000,0.0,largest_component_size_rel_change,seed006
20000,-0.0117647058823529,largest_component_size_rel_change,seed006
21000,0.0039682539682539,largest_component_size_rel_change,seed006
22000,0.0,largest_component_size_rel_change,seed006
23000,-0.0039525691699604,largest_component_size_rel_change,seed006
24000,0.0039682539682539,largest_component_size_rel_change,seed006
25000,-0.0079051383399209,largest_component_size_rel_change,seed006
26000,0.0039840637450199,largest_component_size_rel_change,seed006
27000,-0.0039682539682539,largest_component_size_rel_change,seed006
28000,-0.0039840637450199,largest_component_size_rel_change,seed006
29000,-0.008,largest_component_size_rel_change,seed006
30000,0.0,largest_component_size_rel_change,seed006
1000,255.0,max_degree,seed006
2000,254.0,max_degree,seed006
3000,252.0,max_degree,seed006
4000,253.0,max_degree,seed006
5000,253.0,max_degree,seed006
6000,254.0,max_degree,seed006
7000,255.0,max_degree,seed006
8000,253.0,max_degree,seed006
9000,243.0,max_degree,seed006
10000,240.0,max_degree,seed006
11000,247.0,max_degree,seed006
12000,248.0,max_degree,seed006
13000,252.0,max_degree,seed006
14000,252.0,max_degree,seed006
15000,252.0,max_degree,seed006
16000,254.0,max_degree,seed006
17000,255.0,max_degree,seed006
18000,254.0,max_degree,seed006
19000,252.0,max_degree,seed006
20000,249.0,max_degree,seed006
21000,245.0,max_degree,seed006
22000,251.0,max_degree,seed006
23000,250.0,max_degree,seed006
24000,249.0,max_degree,seed006
25000,248.0,max_degree,seed006
26000,247.0,max_degree,seed006
27000,247.0,max_degree,seed006
28000,245.0,max_degree,seed006
29000,244.0,max_degree,seed006
30000,240.0,max_degree,seed006
1000,0.0001473634483853,modularity,seed006
2000,0.0,modularity,seed006
3000,0.0,modularity,seed006
4000,0.0,modularity,seed006
5000,0.0,modularity,seed006
6000,0.0022467273360953,modularity,seed006
7000,0.0014633944633643,modularity,seed006
8000,0.0022617256930597,modularity,seed006
9000,0.0,modularity,seed006
10000,0.0,modularity,seed006
11000,0.0,modularity,seed006
12000,0.0,modularity,seed006
13000,0.0,modularity,seed006
14000,0.0,modularity,seed006
15000,0.0,modularity,seed006
16000,0.0,modularity,seed006
17000,0.0006676730969527,modularity,seed006
18000,0.0,modularity,seed006
19000,0.0,modularity,seed006
20000,0.0,modularity,seed006
21000,0.0,modularity,seed006
22000,0.0,modularity,seed006
23000,0.0,modularity,seed006
24000,0.0,modularity,seed006
25000,0.0,modularity,seed006
26000,0.0,modularity,seed006
27000,0.0,modularity,seed006
28000,0.0,modularity,seed006
29000,0.0,modularity,seed006
30000,0.0,modularity,seed006
1000,1.0,num_components,seed006
2000,1.0,num_components,seed006
3000,1.0,num_components,seed006
4000,1.0,num_components,seed006
5000,1.0,num_components,seed006
6000,1.0,num_components,seed006
7000,1.0,num_components,seed006
8000,1.0,num_components,seed006
9000,1.0,num_components,seed006
10000,1.0,num_components,seed006
11000,1.0,num_components,seed006
12000,1.0,num_components,seed006
13000,1.0,num_components,seed006
14000,1.0,num_components,seed006
15000,1.0,num_components,seed006
16000,1.0,num_components,seed006
17000,1.0,num_components,seed006
18000,1.0,num_components,seed006
19000,1.0,num_components,seed006
20000,1.0,num_components,seed006
21000,1.0,num_components,seed006
22000,1.0,num_components,seed006
23000,1.0,num_components,seed006
24000,1.0,num_components,seed006
25000,1.0,num_components,seed006
26000,1.0,num_components,seed006
27000,1.0,num_components,seed006
28000,1.0,num_components,seed006
29000,1.0,num_components,seed006
30000,1.0,num_components,seed006
1000,32286.0,num_edges,seed006
2000,31311.0,num_edges,seed006
3000,30828.0,num_edges,seed006
4000,31687.0,num_edges,seed006
5000,30774.0,num_edges,seed006
6000,30866.0,num_edges,seed006
7000,30799.0,num_edges,seed006
8000,30625.0,num_edges,seed006
9000,27090.0,num_edges,seed006
10000,26579.0,num_edges,seed006
11000,28818.0,num_edges,seed006
12000,29746.0,num_edges,seed006
13000,31050.0,num_edges,seed006
14000,30685.0,num_edges,seed006
15000,30951.0,num_edges,seed006
16000,31882.0,num_edges,seed006
17000,32302.0,num_edges,seed006
18000,31278.0,num_edges,seed006
19000,30347.0,num_edges,seed006
20000,29432.0,num_edges,seed006
21000,28527.0,num_edges,seed006
22000,30442.0,num_edges,seed006
23000,30159.0,num_edges,seed006
24000,29970.0,num_edges,seed006
25000,29564.0,num_edges,seed006
26000,29393.0,num_edges,seed006
27000,29367.0,num_edges,seed006
28000,28827.0,num_edges,seed006
29000,28369.0,num_edges,seed006
30000,27902.0,num_edges,seed006
1000,,num_edges_delta,seed006
2000,-975.0,num_edges_delta,seed006
3000,-483.0,num_edges_delta,seed006
4000,859.0,num_edges_delta,seed006
5000,-913.0,num_edges_delta,seed006
6000,92.0,num_edges_delta,seed006
7000,-67.0,num_edges_delta,seed006
8000,-174.0,num_edges_delta,seed006
9000,-3535.0,num_edges_delta,seed006
10000,-511.0,num_edges_delta,seed006
11000,2239.0,num_edges_delta,seed006
12000,928.0,num_edges_delta,seed006
13000,1304.0,num_edges_delta,seed006
14000,-365.0,num_edges_delta,seed006
15000,266.0,num_edges_delta,seed006
16000,931.0,num_edges_delta,seed006
17000,420.0,num_edges_delta,seed006
18000,-1024.0,num_edges_delta,seed006
19000,-931.0,num_edges_delta,seed006
20000,-915.0,num_edges_delta,seed006
21000,-905.0,num_edges_delta,seed006
22000,1915.0,num_edges_delta,seed006
23000,-283.0,num_edges_delta,seed006
24000,-189.0,num_edges_delta,seed006
25000,-406.0,num_edges_delta,seed006
26000,-171.0,num_edges_delta,seed006
27000,-26.0,num_edges_delta,seed006
28000,-540.0,num_edges_delta,seed006
29000,-458.0,num_edges_delta,seed006
30000,-467.0,num_edges_delta,seed006
1000,,num_edges_rel_change,seed006
2000,-0.0301988477978071,num_edges_rel_change,seed006
3000,-0.0154258886653252,num_edges_rel_change,seed006
4000,0.027864279226677,num_edges_rel_change,seed006
5000,-0.0288130779183892,num_edges_rel_change,seed006
6000,0.0029895366218235,num_edges_rel_change,seed006
7000,-0.0021706732326831,num_edges_rel_change,seed006
8000,-0.0056495340757817,num_edges_rel_change,seed006
9000,-0.1154285714285714,num_edges_rel_change,seed006
10000,-0.0188630490956072,num_edges_rel_change,seed006
11000,0.0842394371496293,num_edges_rel_change,seed006
12000,0.032202095912277,num_edges_rel_change,seed006
13000,0.0438378269347139,num_edges_rel_change,seed006
14000,-0.0117552334943639,num_edges_rel_change,seed006
15000,0.0086687306501547,num_edges_rel_change,seed006
16000,0.0300798035604665,num_edges_rel_change,seed006
17000,0.0131735775672794,num_edges_rel_change,seed006
18000,-0.0317008234784224,num_edges_rel_change,seed006
19000,-0.0297653302640833,num_edges_rel_change,seed006
20000,-0.030151250535473,num_edges_rel_change,seed006
21000,-0.0307488447947812,num_edges_rel_change,seed006
22000,0.0671293861955339,num_edges_rel_change,seed006
23000,-0.0092963668615728,num_edges_rel_change,seed006
24000,-0.0062667860340196,num_edges_rel_change,seed006
25000,-0.0135468802135468,num_edges_rel_change,seed006
26000,-0.0057840616966581,num_edges_rel_change,seed006
27000,-0.0008845643520566,num_edges_rel_change,seed006
28000,-0.0183879865154765,num_edges_rel_change,seed006
29000,-0.0158878828875707,num_edges_rel_change,seed006
30000,-0.0164616306531777,num_edges_rel_change,seed006
1000,256.0,num_nodes,seed006
2000,255.0,num_nodes,seed006
3000,253.0,num_nodes,seed006
4000,255.0,num_nodes,seed006
5000,255.0,num_nodes,seed006
6000,256.0,num_nodes,seed006
7000,256.0,num_nodes,seed006
8000,256.0,num_nodes,seed006
9000,252.0,num_nodes,seed006
10000,249.0,num_nodes,seed006
11000,252.0,num_nodes,seed006
12000,254.0,num_nodes,seed006
13000,254.0,num_nodes,seed006
14000,254.0,num_nodes,seed006
15000,253.0,num_nodes,seed006
16000,255.0,num_nodes,seed006
17000,256.0,num_nodes,seed006
18000,255.0,num_nodes,seed006
19000,255.0,num_nodes,seed006
20000,252.0,num_nodes,seed006
21000,253.0,num_nodes,seed006
22000,253.0,num_nodes,seed006
23000,252.0,num_nodes,seed006
24000,253.0,num_nodes,seed006
25000,251.0,num_nodes,seed006
26000,252.0,num_nodes,seed006
27000,251.0,num_nodes,seed006
28000,250.0,num_nodes,seed006
29000,248.0,num_nodes,seed006
30000,248.0,num_nodes,seed006
1000,0.7806364893913269,sae_sparsity,seed006
2000,0.7152590304613113,sae_sparsity,seed006
3000,0.7061626762151718,sae_sparsity,seed006
4000,0.7032806128263474,sae_sparsity,seed006
5000,0.6913908571004868,sae_sparsity,seed006
6000,0.6656599342823029,sae_sparsity,seed006
7000,0.657034382224083,sae_sparsity,seed006
8000,0.6672870963811874,sae_sparsity,seed006
9000,0.606027141213417,sae_sparsity,seed006
10000,0.6152178049087524,sae_sparsity,seed006
11000,0.6515175402164459,sae_sparsity,seed006
12000,0.6901910752058029,sae_sparsity,seed006
13000,0.7256450057029724,sae_sparsity,seed006
14000,0.7015997767448425,sae_sparsity,seed006
15000,0.7326539158821106,sae_sparsity,seed006
16000,0.7559497505426407,sae_sparsity,seed006
17000,0.7790569365024567,sae_sparsity,seed006
18000,0.6934863179922104,sae_sparsity,seed006
19000,0.6673690527677536,sae_sparsity,seed006
20000,0.6557921022176743,sae_sparsity,seed006
21000,0.6582663953304291,sae_sparsity,seed006
22000,0.6763433218002319,sae_sparsity,seed006
23000,0.6810625046491623,sae_sparsity,seed006
24000,0.6866284012794495,sae_sparsity,seed006
25000,0.6864670068025589,sae_sparsity,seed006
26000,0.6899233907461166,sae_sparsity,seed006
27000,0.6893880069255829,sae_sparsity,seed006
28000,0.6889918148517609,sae_sparsity,seed006
29000,0.6921093314886093,sae_sparsity,seed006
30000,0.6865561902523041,sae_sparsity,seed006
1000,0.0630977683315621,test_acc,seed006
2000,0.0787725823591923,test_acc,seed006
3000,0.0860786397449521,test_acc,seed006
4000,0.0240435706695005,test_acc,seed006
5000,0.048087141339001,test_acc,seed006
6000,0.0553931987247608,test_acc,seed006
7000,0.0580499468650371,test_acc,seed006
8000,0.0626992561105207,test_acc,seed006
9000,0.0437035069075451,test_acc,seed006
10000,0.0484856535600425,test_acc,seed006
11000,0.055260361317747,test_acc,seed006
12000,0.0605738575982996,test_acc,seed006
13000,0.0632306057385759,test_acc,seed006
14000,0.0573857598299681,test_acc,seed006
15000,0.0649574920297555,test_acc,seed006
16000,0.0721307120085015,test_acc,seed006
17000,0.078241232731137,test_acc,seed006
18000,0.1353613177470775,test_acc,seed006
19000,0.1579436769394261,test_acc,seed006
20000,0.1794633368756641,test_acc,seed006
21000,0.2130712008501594,test_acc,seed006
22000,0.8516206163655685,test_acc,seed006
23000,0.848432518597237,test_acc,seed006
24000,0.845510095642933,test_acc,seed006
25000,0.8372741764080766,test_acc,seed006
26000,0.8285069075451648,test_acc,seed006
27000,0.8148246546227418,test_acc,seed006
28000,0.803134962805526,test_acc,seed006
29000,0.7915781083953242,test_acc,seed006
30000,0.7780286928799149,test_acc,seed006
1000,0.0630977683315621,test_acc_rolling_avg,seed006
2000,0.0709351753453772,test_acc_rolling_avg,seed006
3000,0.0759829968119022,test_acc_rolling_avg,seed006
4000,0.0629649309245483,test_acc_rolling_avg,seed006
5000,0.0527364505844845,test_acc_rolling_avg,seed006
6000,0.0425079702444208,test_acc_rolling_avg,seed006
7000,0.0538434289762663,test_acc_rolling_avg,seed006
8000,0.0587141339001062,test_acc_rolling_avg,seed006
9000,0.0548175699610343,test_acc_rolling_avg,seed006
10000,0.0516294721927028,test_acc_rolling_avg,seed006
11000,0.0491498405951115,test_acc_rolling_avg,seed006
12000,0.054773290825363,test_acc_rolling_avg,seed006
13000,0.0596882748848742,test_acc_rolling_avg,seed006
14000,0.0603967410556146,test_acc_rolling_avg,seed006
15000,0.0618579525327665,test_acc_rolling_avg,seed006
16000,0.0648246546227417,test_acc_rolling_avg,seed006
17000,0.0717764789231314,test_acc_rolling_avg,seed006
18000,0.0952444208289054,test_acc_rolling_avg,seed006
19000,0.1238487424725469,test_acc_rolling_avg,seed006
20000,0.1575894438540559,test_acc_rolling_avg,seed006
21000,0.1834927382217499,test_acc_rolling_avg,seed006
22000,0.4147183846971307,test_acc_rolling_avg,seed006
23000,0.637708111937655,test_acc_rolling_avg,seed006
24000,0.8485210768685795,test_acc_rolling_avg,seed006
25000,0.8437389302160822,test_acc_rolling_avg,seed006
26000,0.8370970598653914,test_acc_rolling_avg,seed006
27000,0.8268685795253278,test_acc_rolling_avg,seed006
28000,0.8154888416578109,test_acc_rolling_avg,seed006
29000,0.8031792419411974,test_acc_rolling_avg,seed006
30000,0.790913921360255,test_acc_rolling_avg,seed006
1000,1.0,train_acc,seed006
2000,1.0,train_acc,seed006
3000,1.0,train_acc,seed006
4000,0.9723551302498672,train_acc,seed006
5000,1.0,train_acc,seed006
6000,1.0,train_acc,seed006
7000,1.0,train_acc,seed006
8000,1.0,train_acc,seed006
9000,1.0,train_acc,seed006
10000,1.0,train_acc,seed006
11000,1.0,train_acc,seed006
12000,1.0,train_acc,seed006
13000,1.0,train_acc,seed006
14000,1.0,train_acc,seed006
15000,1.0,train_acc,seed006
16000,1.0,train_acc,seed006
17000,1.0,train_acc,seed006
18000,1.0,train_acc,seed006
19000,1.0,train_acc,seed006
20000,1.0,train_acc,seed006
21000,1.0,train_acc,seed006
22000,1.0,train_acc,seed006
23000,1.0,train_acc,seed006
24000,1.0,train_acc,seed006
25000,1.0,train_acc,seed006
26000,1.0,train_acc,seed006
27000,1.0,train_acc,seed006
28000,1.0,train_acc,seed006
29000,1.0,train_acc,seed006
30000,1.0,train_acc,seed006
1000,0.0630977683315621,val_acc,seed006
2000,0.0787725823591923,val_acc,seed006
3000,0.0860786397449521,val_acc,seed006
4000,0.0240435706695005,val_acc,seed006
5000,0.048087141339001,val_acc,seed006
6000,0.0553931987247608,val_acc,seed006
7000,0.0580499468650371,val_acc,seed006
8000,0.0626992561105207,val_acc,seed006
9000,0.0437035069075451,val_acc,seed006
10000,0.0484856535600425,val_acc,seed006
11000,0.055260361317747,val_acc,seed006
12000,0.0605738575982996,val_acc,seed006
13000,0.0632306057385759,val_acc,seed006
14000,0.0573857598299681,val_acc,seed006
15000,0.0649574920297555,val_acc,seed006
16000,0.0721307120085015,val_acc,seed006
17000,0.078241232731137,val_acc,seed006
18000,0.1353613177470775,val_acc,seed006
19000,0.1579436769394261,val_acc,seed006
20000,0.1794633368756641,val_acc,seed006
21000,0.2130712008501594,val_acc,seed006
22000,0.8516206163655685,val_acc,seed006
23000,0.848432518597237,val_acc,seed006
24000,0.845510095642933,val_acc,seed006
25000,0.8372741764080766,val_acc,seed006
26000,0.8285069075451648,val_acc,seed006
27000,0.8148246546227418,val_acc,seed006
28000,0.803134962805526,val_acc,seed006
29000,0.7915781083953242,val_acc,seed006
30000,0.7780286928799149,val_acc,seed006
1000,0.984743018508206,avg_clustering,seed007
2000,0.9833317635895668,avg_clustering,seed007
3000,0.9795571617881074,avg_clustering,seed007
4000,0.981788142069802,avg_clustering,seed007
5000,0.9713823859662354,avg_clustering,seed007
6000,0.9732903975401416,avg_clustering,seed007
7000,0.9726219939096608,avg_clustering,seed007
8000,0.9765160022262348,avg_clustering,seed007
9000,0.931521796076929,avg_clustering,seed007
10000,0.9300619683362412,avg_clustering,seed007
11000,0.9519859956923984,avg_clustering,seed007
12000,0.9677770220407952,avg_clustering,seed007
13000,0.9774237154046812,avg_clustering,seed007
14000,0.9658270963084832,avg_clustering,seed007
15000,0.9709565344595452,avg_clustering,seed007
16000,0.9811161686878154,avg_clustering,seed007
17000,0.9898678323972177,avg_clustering,seed007
18000,0.9749567142465508,avg_clustering,seed007
19000,0.9680545558329994,avg_clustering,seed007
20000,0.9666314179495482,avg_clustering,seed007
21000,0.9627535514637432,avg_clustering,seed007
22000,0.9654563547579896,avg_clustering,seed007
23000,0.9657212915765246,avg_clustering,seed007
24000,0.961937465691846,avg_clustering,seed007
25000,0.9636439699712664,avg_clustering,seed007
26000,0.961412285852452,avg_clustering,seed007
27000,0.9611181133075336,avg_clustering,seed007
28000,0.959813075276113,avg_clustering,seed007
29000,0.95591654960852,avg_clustering,seed007
30000,0.9580995270971574,avg_clustering,seed007
1000,,avg_clustering_delta,seed007
2000,-0.0014112549186391,avg_clustering_delta,seed007
3000,-0.0037746018014594,avg_clustering_delta,seed007
4000,0.0022309802816947,avg_clustering_delta,seed007
5000,-0.0104057561035667,avg_clustering_delta,seed007
6000,0.0019080115739061,avg_clustering_delta,seed007
7000,-0.0006684036304808,avg_clustering_delta,seed007
8000,0.0038940083165739,avg_clustering_delta,seed007
9000,-0.0449942061493057,avg_clustering_delta,seed007
10000,-0.0014598277406877,avg_clustering_delta,seed007
11000,0.0219240273561571,avg_clustering_delta,seed007
12000,0.0157910263483967,avg_clustering_delta,seed007
13000,0.0096466933638861,avg_clustering_delta,seed007
14000,-0.0115966190961982,avg_clustering_delta,seed007
15000,0.0051294381510622,avg_clustering_delta,seed007
16000,0.01015963422827,avg_clustering_delta,seed007
17000,0.0087516637094021,avg_clustering_delta,seed007
18000,-0.0149111181506668,avg_clustering_delta,seed007
19000,-0.0069021584135513,avg_clustering_delta,seed007
20000,-0.0014231378834511,avg_clustering_delta,seed007
21000,-0.0038778664858049,avg_clustering_delta,seed007
22000,0.0027028032942464,avg_clustering_delta,seed007
23000,0.0002649368185348,avg_clustering_delta,seed007
24000,-0.0037838258846787,avg_clustering_delta,seed007
25000,0.0017065042794205,avg_clustering_delta,seed007
26000,-0.0022316841188145,avg_clustering_delta,seed007
27000,-0.0002941725449182,avg_clustering_delta,seed007
28000,-0.0013050380314205,avg_clustering_delta,seed007
29000,-0.0038965256675929,avg_clustering_delta,seed007
30000,0.0021829774886372,avg_clustering_delta,seed007
1000,,avg_clustering_rel_change,seed007
2000,-0.0014331200040159,avg_clustering_rel_change,seed007
3000,-0.0038385842309015,avg_clustering_rel_change,seed007
4000,0.0022775396564118,avg_clustering_rel_change,seed007
5000,-0.0105987795713536,avg_clustering_rel_change,seed007
6000,0.0019642229481116,avg_clustering_rel_change,seed007
7000,-0.0006867463525481,avg_clustering_rel_change,seed007
8000,0.0040036194338164,avg_clustering_rel_change,seed007
9000,-0.0460762609590924,avg_clustering_rel_change,seed007
10000,-0.0015671428696953,avg_clustering_rel_change,seed007
11000,0.0235726522560388,avg_clustering_rel_change,seed007
12000,0.0165874565590764,avg_clustering_rel_change,seed007
13000,0.009967888412502,avg_clustering_rel_change,seed007
14000,-0.0118644748571472,avg_clustering_rel_change,seed007
15000,0.0053109279814862,avg_clustering_rel_change,seed007
16000,0.0104635314431713,avg_clustering_rel_change,seed007
17000,0.0089201095534965,avg_clustering_rel_change,seed007
18000,-0.0150637465554929,avg_clustering_rel_change,seed007
19000,-0.0070794511312077,avg_clustering_rel_change,seed007
20000,-0.0014701009099911,avg_clustering_rel_change,seed007
21000,-0.0040117323043676,avg_clustering_rel_change,seed007
22000,0.002807367773546,avg_clustering_rel_change,seed007
23000,0.0002744161527645,avg_clustering_rel_change,seed007
24000,-0.0039181344738725,avg_clustering_rel_change,seed007
25000,0.0017740282921543,avg_clustering_rel_change,seed007
26000,-0.0023158803337721,avg_clustering_rel_change,seed007
27000,-0.0003059795981881,avg_clustering_rel_change,seed007
28000,-0.0013578331459486,avg_clustering_rel_change,seed007
29000,-0.0040596713755665,avg_clustering_rel_change,seed007
30000,0.0022836485983335,avg_clustering_rel_change,seed007
1000,0.984743018508206,avg_clustering_rolling_avg,seed007
2000,0.9840373910488864,avg_clustering_rolling_avg,seed007
3000,0.9825439812952932,avg_clustering_rolling_avg,seed007
4000,0.9815590224824922,avg_clustering_rolling_avg,seed007
5000,0.9775758966080482,avg_clustering_rolling_avg,seed007
6000,0.9754869751920596,avg_clustering_rolling_avg,seed007
7000,0.9724315924720126,avg_clustering_rolling_avg,seed007
8000,0.9741427978920122,avg_clustering_rolling_avg,seed007
9000,0.960219930737608,avg_clustering_rolling_avg,seed007
10000,0.9460332555464684,avg_clustering_rolling_avg,seed007
11000,0.937856586701856,avg_clustering_rolling_avg,seed007
12000,0.949941662023145,avg_clustering_rolling_avg,seed007
13000,0.9657289110459584,avg_clustering_rolling_avg,seed007
14000,0.97034261125132,avg_clustering_rolling_avg,seed007
15000,0.9714024487242366,avg_clustering_rolling_avg,seed007
16000,0.9726332664852814,avg_clustering_rolling_avg,seed007
17000,0.980646845181526,avg_clustering_rolling_avg,seed007
18000,0.9819802384438612,avg_clustering_rolling_avg,seed007
19000,0.977626367492256,avg_clustering_rolling_avg,seed007
20000,0.9698808960096996,avg_clustering_rolling_avg,seed007
21000,0.965813175082097,avg_clustering_rolling_avg,seed007
22000,0.9649471080570938,avg_clustering_rolling_avg,seed007
23000,0.9646437325994192,avg_clustering_rolling_avg,seed007
24000,0.9643717040087868,avg_clustering_rolling_avg,seed007
25000,0.9637675757465456,avg_clustering_rolling_avg,seed007
26000,0.962331240505188,avg_clustering_rolling_avg,seed007
27000,0.9620581230437508,avg_clustering_rolling_avg,seed007
28000,0.960781158145366,avg_clustering_rolling_avg,seed007
29000,0.9589492460640556,avg_clustering_rolling_avg,seed007
30000,0.9579430506605968,avg_clustering_rolling_avg,seed007
1000,250.1953125,avg_degree,seed007
2000,250.0078125,avg_degree,seed007
3000,247.078125,avg_degree,seed007
4000,247.8203125,avg_degree,seed007
5000,239.28346456692915,avg_degree,seed007
6000,236.398406374502,avg_degree,seed007
7000,236.61111111111111,avg_degree,seed007
8000,238.9296875,avg_degree,seed007
9000,207.51612903225808,avg_degree,seed007
10000,213.176,avg_degree,seed007
11000,228.81274900398407,avg_degree,seed007
12000,236.199203187251,avg_degree,seed007
13000,243.8897637795276,avg_degree,seed007
14000,240.4921875,avg_degree,seed007
15000,242.25,avg_degree,seed007
16000,248.90625,avg_degree,seed007
17000,251.1137254901961,avg_degree,seed007
18000,242.7058823529412,avg_degree,seed007
19000,238.5647058823529,avg_degree,seed007
20000,234.4047619047619,avg_degree,seed007
21000,230.9641434262948,avg_degree,seed007
22000,239.140625,avg_degree,seed007
23000,238.0235294117647,avg_degree,seed007
24000,239.2313725490196,avg_degree,seed007
25000,238.1019607843137,avg_degree,seed007
26000,237.96062992125985,avg_degree,seed007
27000,236.7193675889328,avg_degree,seed007
28000,233.73228346456693,avg_degree,seed007
29000,233.81102362204723,avg_degree,seed007
30000,233.11023622047244,avg_degree,seed007
1000,0.9811580882352942,density,seed007
2000,0.9804227941176472,density,seed007
3000,0.9689338235294118,density,seed007
4000,0.971844362745098,density,seed007
5000,0.9457844449285736,density,seed007
6000,0.945593625498008,density,seed007
7000,0.9426737494466578,density,seed007
8000,0.9369791666666668,density,seed007
9000,0.8401462713856602,density,seed007
10000,0.8561285140562249,density,seed007
11000,0.9152509960159364,density,seed007
12000,0.944796812749004,density,seed007
13000,0.9639911611839034,density,seed007
14000,0.9431066176470588,density,seed007
15000,0.95,density,seed007
16000,0.9761029411764706,density,seed007
17000,0.988636714528331,density,seed007
18000,0.9555349698934692,density,seed007
19000,0.9392311255210746,density,seed007
20000,0.9338835135647884,density,seed007
21000,0.9238565737051792,density,seed007
22000,0.9378063725490196,density,seed007
23000,0.9371005094951368,density,seed007
24000,0.941855797437085,density,seed007
25000,0.937409294426432,density,seed007
26000,0.9405558494911456,density,seed007
27000,0.9393625697973524,density,seed007
28000,0.9238430176465096,density,seed007
29000,0.924154243565404,density,seed007
30000,0.9213843328872428,density,seed007
1000,,density_delta,seed007
2000,-0.000735294117647,density_delta,seed007
3000,-0.0114889705882352,density_delta,seed007
4000,0.0029105392156861,density_delta,seed007
5000,-0.0260599178165243,density_delta,seed007
6000,-0.0001908194305656,density_delta,seed007
7000,-0.0029198760513501,density_delta,seed007
8000,-0.0056945827799911,density_delta,seed007
9000,-0.0968328952810064,density_delta,seed007
10000,0.0159822426705646,density_delta,seed007
11000,0.0591224819597113,density_delta,seed007
12000,0.0295458167330676,density_delta,seed007
13000,0.0191943484348994,density_delta,seed007
14000,-0.0208845435368445,density_delta,seed007
15000,0.0068933823529411,density_delta,seed007
16000,0.0261029411764706,density_delta,seed007
17000,0.0125337733518604,density_delta,seed007
18000,-0.0331017446348618,density_delta,seed007
19000,-0.0163038443723946,density_delta,seed007
20000,-0.005347611956286,density_delta,seed007
21000,-0.0100269398596092,density_delta,seed007
22000,0.0139497988438404,density_delta,seed007
23000,-0.0007058630538829,density_delta,seed007
24000,0.0047552879419483,density_delta,seed007
25000,-0.004446503010653,density_delta,seed007
26000,0.0031465550647136,density_delta,seed007
27000,-0.0011932796937931,density_delta,seed007
28000,-0.0155195521508428,density_delta,seed007
29000,0.0003112259188945,density_delta,seed007
30000,-0.0027699106781612,density_delta,seed007
1000,,density_rel_change,seed007
2000,-0.0007494145199062,density_rel_change,seed007
3000,-0.0117183838005062,density_rel_change,seed007
4000,0.0030038575855309,density_rel_change,seed007
5000,-0.0268149086577142,density_rel_change,seed007
6000,-0.000201757844072,density_rel_change,seed007
7000,-0.0030878762003205,density_rel_change,seed007
8000,-0.006040884010331,density_rel_change,seed007
9000,-0.1033458359863993,density_rel_change,seed007
10000,0.0190231668161844,density_rel_change,seed007
11000,0.0690579521520626,density_rel_change,seed007
12000,0.0322816548265774,density_rel_change,seed007
13000,0.0203158479959846,density_rel_change,seed007
14000,-0.0216646628908876,density_rel_change,seed007
15000,0.0073092291199687,density_rel_change,seed007
16000,0.0274767801857584,density_rel_change,seed007
17000,0.0128406265600979,density_rel_change,seed007
18000,-0.0334822125745697,density_rel_change,seed007
19000,-0.0170625302956859,density_rel_change,seed007
